,message_id,id_channel,message,viral_final,is_economic,topic,confidence,reason,band_id,band_label
54,0ece61dc-16c2-4cd7-8c09-c48959b5a42f,5,"В России взлетели продажи Оземпика — препарат для похудения и его аналоги стали покупать в четыре раза чаще по сравнению с прошлым годом.

Причина такого роста в появлении российских дженериков и снижении цен. Всего реализовано 2,2 млн упаковок.

🔵 Bloomberg",0.5851659034649601,True,Другое,0.92,"Новость содержит конкретные данные о росте продаж, объёме и ценах, что указывает на экономическое измерение рынка потребительских товаров.",1,q75-q90
55,4ec6eb55-72c7-4460-975e-ca500c47a849,6,"В ближайшие пять лет численность домашних любимцев в России вырастет на 10%, оборот их рационов на 25%. 

Эксперты объясняют это процессом гуманизации: россияне все чаще воспринимают своих питомцев как членов семьи, детей или компаньонов. 

Забота о них проникает во все сферы жизни: международные и локальные бренды начинают выпуск коллекций косметики, вещей и аксессуаров, ресторанные сети вводят специальные меню, а производители питания налаживают выпуск вполне «человеческих» продуктов — шампанского, пива и шоколада. 

Почему у россиян растут расходы на домашних питомцев — рассказываем на сайте

📸: Фото Софьи Сандурской / ТАСС",0.5907206629972543,True,Другое,0.86,"Новость содержит конкретные цифры роста количества питомцев и оборота их питания, что свидетельствует о значимом потребительском рынке, хотя не относится к другим перечисленным классам.",1,q75-q90
56,6dae1f4b-df42-4de0-b27f-5651f61e1c7a,6,"Спрос на элитную недвижимость в Москве растет, поскольку в нее инвестируют обеспеченные россияне, у которых из-за санкций оказалось меньше возможностей тратить деньги за границей, пишет Bloomberg. Стоимость элитных квартир выросла на 21%, таким образом, Москва оказалось в той же ценовой категории, что и Париж с Лондоном",0.6393503394680505,True,Другое,0.93,"Новость описывает рост цен и спроса на элитную недвижимость, что является экономическим явлением, но не подпадает под более узкие категории.",1,q75-q90
57,4a2080ba-9df4-4db0-a8aa-0848f534c069,5,"Цена iPhone 16 в России рухнула до 68 тысяч рублей — это исторический минимум после укрепления рубля.

Гаджет теперь стоит вдвое дешевле, чем на старте продаж.

🔵 Bloomberg",0.6229994023433691,True,Другое,0.8,"Новость сообщает о значительном падении цены популярного товара в связи с укреплением рубля, что отражает экономический аспект цен и валютного влияния.",1,q75-q90
58,8d971018-f4c4-445c-84c6-e15564cab07c,5,"Отели Анапы массово дешевеют — из-за последствий разлива мазута номер можно найти на 30% дешевле, чем год назад.

Владельцы переживают, что в июне их ждёт пугающе слабая нагрузка, поэтому роняют цены скидками.

🔵 Bloomberg",0.5733877678960329,True,Другое,0.8,"Новость сообщает о значительном падении цен на отели (30%) и ожидаемом снижении спроса, что является экономическим сигналом о состоянии рынка услуг.",2,q50-q75
59,4865cf6f-d126-40a3-bd98-b307f2fbdaea,6,"Маркетплейсы как карьерный лифт: кто и как зарабатывает онлайн 

18 июня на ПМЭФ прошла пресс‑конференция «Цифровые маркетплейсы: как развивается бизнес селлеров в России» СКБ Контур и Wildberries. В рамках встречи спикеры поделились данными исследования на базе аналитического сервиса Moneyplace — кто сегодня выходит на маркетплейсы и как ведет бизнес.

Портрет типичного селлера на Wildberries:

• 55% — женщины
• 75% — возраст 26–45 лет
• 71% — с высшим образованием
• 60% — перешли из найма в предприниматели
• 58% сделали маркетплейс основным источником дохода
• 54% наняли сотрудников в первые 3 года; около • 25% — уже через полгода

География:

• 32% селлеров — Москва + область
• 28% — города до 500 000 жителей

Цифровизация торговли изменила правила игры. Если раньше на маркетплейсы можно было заходить «наобум», теперь без аналитики — ни шагу. 83% продавцов Wildberries уже применяют инструменты продвижения, а две трети из них — автоматические кампании. 70% участников отметили рост продаж благодаря цифровому маркетингу, а у 54% товары вышли в топ поисковой выдачи уже в первый месяц. Спрос на аналитику быстро растет: только за первые пять месяцев 2025 года количество клиентов сервиса Moneyplace увеличилось на 50,3%.

Комментарии с пресс‑конференции:

Михаил Сродных, генеральный директор СКБ Контур: «Необходима серьезная аналитика, которая может изучать ниши, показывать товары и категории, наиболее перспективные и пока не «монополизированные» крупными игроками-производителями».

Евгений Этин, директор департамента по взаимодействию с органами государственной власти Wildberries & Russ: «Для большей части продавцов маркетплейс стал стартом в бизнесе».

* Информационная поддержка",0.558968560344713,True,Другое,0.95,"Новость описывает развитие бизнеса на маркетплейсах, рост продаж и доходов продавцов, что является экономическим содержанием, но не попадает в узкие категории.",2,q50-q75
60,4f398d3e-30fb-43c9-a3b6-8ea8dd9232fc,18,"Продажи подержанных автомобилей в России в июле выросли на 10% по сравнению с июнем. Средняя цена машин с пробегом снизилась на 7%, до примерно 1,1 млн рублей.

Наиболее популярной моделью осталась Лада Гранта — рост продаж составил 10%, при снижении цены на 1% до 595 тыс. рублей. На втором месте — Лада Приора, продажи которой выросли на 3%, а цена упала на 2% до 349 тыс. рублей. Hyundai Solaris занял третью позицию: рост продаж на 6%, снижение средней цены на 3% до 978 тыс. рублей. Toyota Corolla — четвёртая, с увеличением сделок на 12% и ростом цены на 2% до 658 тыс. рублей. Замыкает пятёрку Kia Rio, продажи которой выросли на 6%, при снижении цены менее чем на 2% до 985 тыс. рублей.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.5585532099470211,True,Другое,0.92,"Новость содержит данные о продажах и ценах на подержанные автомобили, что отражает рыночные экономические тенденции, но не относится к другим конкретным классам.",2,q50-q75
61,8d8a21b2-b501-4451-a761-2b673b2f19d4,5,"Содержание бюджетной Lada Granta россиянам за пять лет обойдётся в 1,02 млн рублей, подсчитали аналитики агентства НАПИ. В эту сумму входит комплексное техническое обслуживание и ремонт, расходы на страховку, летнюю и зимнюю резину, а также услуги по шиномонтажу. Кроме того, владельцу придётся уплачивать налоги и расходы на топливо. Расчёты потребления топлива производились по средним значениям — 15 тысяч км в год.

🔵 Bloomberg",0.5769678015723232,True,Другое,0.85,"Новость содержит конкретные денежные оценки расходов на владение автомобилем, включая налоги, страховку и топливо, что является экономическим содержанием, но не относится к перечисленным темам.",2,q50-q75
62,3f77e3e3-2004-458c-9cfc-454cb740380f,18,"Более половины (54%) опрошенных россиян верят, что в ближайшие 20 лет безналичная оплата полностью вытеснит бумажные купюры, большинство этих респондентов — молодежь в возрасте 18–24 лет (60%), а также жители Москвы, Санкт-Петербурга (62%) и городов-миллионников (63%), говорится в исследовании ВЦИОМ.

Согласно опросу, не верят в подобный исход 37% россиян.

За последний год восемь из десяти респондентов (83%) пользовались теми или иными банковскими продуктами, говорится в исследовании. Чаще всего речь идет о дебетовых (в том числе зарплатных) картах, ими пользовались 57%. В топ-3 вошли также денежные переводы (38%) и кредитные карты (22%). Еще 15% использовали кредиты на любые цели, 7% — ипотеку, 4% — валютные операции.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.4585500184860803,True,Другое,0.93,"Новость содержит данные опроса о потребительском поведении в сфере безналичных платежей и банковских продуктов, что является экономическим содержанием, но не попадает в узкие категории, поэтому выбран класс «Другое».",3,q25-q50
63,7ab2fe28-7aba-40ed-ab25-dad17c27b8e0,18,"Президент Дональд Трамп и его близкие «сделали для монетизации президентства больше, чем кто-либо из тех, кто когда-либо занимал Белый дом», пишет The New York Times (NYT), анализируя приобретения Трампов в период второго срока главы государства.

Газета указывает, что семья добилась следующих финансовых успехов:

• получила $320 млн комиссионных от новых криптовалют (свои монеты выпустил и Трамп, и его жена Меланья);
• заключила за рубежом сделки с недвижимостью на миллиарды долларов;
• открывает в Вашингтоне эксклюзивный клуб Executive Branch со вступительным взносом $500 тыс.;
• получила от Катара роскошный самолет, стоимость которого оценивается в $200 млн и который Трамп будет использовать в президентство, а затем лайнер перейдет во владение его президентской библиотеки, и т. д.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.4653085196871074,True,Другое,0.92,"Новость содержит конкретные финансовые данные о доходах и сделках семьи президента, что является существенным экономическим содержанием, но не попадает в другие категории.",3,q25-q50
64,2f3f7f1a-6729-4b25-90cc-301e3b98dfd6,4,"Первый «маркетплейс для военных» запустили в России, пишет ТАСС. В нём можно приобрести комплектующие, необходимые для производства беспилотников, и сами дроны. @bankrollo",0.4357075416701367,True,Другое,0.73,"Новость описывает запуск коммерческого маркетплейса для продажи комплектующих и дронов, что является экономической активностью, но не относится к конкретным классам.",3,q25-q50
65,1892a18e-e8fe-4f64-971d-b3cd9cefc7c9,2,"👍 Что было сегодня

🇷🇺 Стоимость золотых резервов РФ по итогам марта поставила новый рекорд, достигнув отметки в $229 млрд, — Ведомости 

🇺🇸 Представители почти 70 государств предложили Соединенным Штатам начать переговоры о смягчении таможенных пошлин, эти обсуждения могут продлиться до июня — минфин США

🇻🇳🇺🇸 Вьетнам выразил готовность увеличить импорт из США и запросил отсрочки увеличения пошлин

🇷🇺 Дефицит бюджета РФ за 1КВ2025 предварительно составил 2.17 трлн руб. — Минфин

🇺🇦🇺🇸 Визит укрaинскoй делегaции, кoтoрaя пoедет в Вaшингтoн нa перегoвoры пo ресурснoй сделке, кaк oжидaется, сoстoится с 11 пo 12 aпреля — Bloomberg

⛽️ Пoтребление гaзa в РФ пo итoгaм I квaртaлa 2025 г. превышaет плaн — Гaзпрoм межрегиoнгaз

🌎 Индекс волатильности VIX на максимуме с 2020 года (ковида) — Bloomberg

🇺🇦 «Я не исключаю, что будет перемирие в мае», — секретарь Комитета по нацбезопасности Украины Костенко

🇺🇸 Трамп заявил, что ЕС должен купить энергоносители из США на $350 млрд для ослабления пошлин — Politico

🇪🇺 ЕС готов обсуждать с США замену российских энергоресурсов — представитель Еврокомиссии Анна-Кайса Итконен

💎 Алроса видит первые признаки восстановления на алмазно-бриллиантовом рынке — СЕО

💎 Дивиденды Алрoсы в 2025 г. будут зaвисеть oт прoдaж и пoтребнoстей aкциoнерoв, зa 2024 г. дивиденды в ""львинoй дoле"" выплaчены — СЕО

💰 Аэрофлот перенес дату заседания СД по дивидендам на 9 апреля

🇷🇺 РФ должна сохранить низкие цены на электроэнергию — Мишустин

🔋 Арктик СПГ-2 Новатэка пробуждается после зимы: на обеих производственных линиях наблюдается сжигание попутного газа

🇷🇺 Минфин РФ 9 апреля проведет аукционы по размещению ОФЗ 26221 и 52005

🇺🇸 Трамп сообщил, что провел отличные переговоры с исполняющим обязанности президента Южной Кореи

🏗 Объём новых проектов, запущенных в строительство в марте 2025 г., составил 3.6 млн кв. м (-24% г/г) — ДОМ.РФ

🇰🇷 Исполняющий обязанности президента Южной Кореи: Мы не будем объединяться с Китаем и Японией для противодействия тарифам США — CNN

🇷🇺🇺🇸 В ближайшие дни в Стамбуле состоится второй раунд консультаций РФ и США по работе дипмиссий — МИД РФ

🇨🇳🇮🇳 Мы сталкиваемся со злоупотреблением тарифами со стороны США, Китай и Индия должны объединиться, чтобы преодолеть трудности — представитель посольства Китая в Индии

🇺🇸 Трамп ясно дал понять, что в ближайшем будущем не будет вводить для стран исключения из пошлин — торговый представитель США Грир",0.4406174260963007,True,Другое,0.92,"Текст содержит множество экономических фактов (золотые резервы, бюджетный дефицит, тарифные переговоры, аукционы ОФЗ, потребление газа и др.), но не сосредоточен на одной узкой категории, поэтому лучше отнести к общему классу Другое.",3,q25-q50
66,a61165b3-4a59-4dce-be69-9395883ef259,4,"За пять дней работы сервиса самозапрет на кредиты установили уже более 3,5 млн россиян. @bankrollo",0.3894572411213503,True,Другое,0.95,"Новость сообщает о массовом использовании сервиса самозапрета на кредиты, что относится к финансовому поведению и кредитному рынку.",4,q00-q25
67,1feabd8c-189b-4f0f-b922-8a20fcbcf585,6,"Владелец и фрахтователь танкера «Волгонефть-212» не участвуют в ликвидации последствий его крушения, приведшего к разливу мазута в Черном море, сообщила в суде представитель Росприроднадзора. Ведомство требует от них возместить экологический ущерб на сумму в 49,5 млрд рублей",0.353808703510844,True,Другое,0.73,"Новость содержит значительную финансовую сумму компенсации и юридическую ответственность, что делает её экономической, но тема не попадает в другие конкретные классы.",4,q00-q25
68,2f270deb-6f68-46ca-aa99-4696542a2f80,18,"В «Газпроме» ожидаются массовые увольнения. Персонал центрального аппарата могут сократить почти вдвое — с 4,1 до 2,5 тыс. человек. Такое предложение направлено главе компании Алексею Миллеру. В нем отмечается, что за 20 лет численность администрации «Газпрома» выросла в несколько раз, а фонд оплаты труда составляет 50 млрд рублей.

🤑 The Экономист",0.7208510963103271,True,Корпоративные финансы,0.93,"Новость описывает планируемое сокращение персонала и размер фонда оплаты труда в Газпроме, что напрямую влияет на финансовые показатели компании.",0,q90-q100
69,15417d0e-b6db-47d2-ac56-77200df10902,6,"❗️Forbes составил рейтинг самых убыточных российских компаний. По итогам 2023 года суммарный убыток попавших в рейтинг компаний превысил 900 млрд рублей. Львиная доля суммарного убытка приходится на «Газпром», хотя всего год назад он возглавлял рейтинг самых прибыльных компаний по версии Forbes. Часть участников из прошлого рейтинга самых убыточных компаний заработали прибыль по итогам 2023 года и покинули этот список. Например, банк ВТБ после рекордного убытка в 667,5 млрд рублей в 2022-м получил чистую прибыль в 432,2 млрд рублей и вернулся в рейтинг 100 самых прибыльных компаний России сразу на шестое место.",0.7964787287820262,True,Корпоративные финансы,0.96,"Новость содержит конкретные финансовые результаты компаний (убытки, прибыль) с цифрами, что относится к корпоративным финансам.",0,q90-q100
70,c346d89e-d491-42be-a94a-b469eb8495e6,2,"#GMKN
⚡️ Росимущество требует взыскать с Норникеля 3.5 млрд руб за пользование жд-объектами — Интерфакс",0.7160129141339933,True,Корпоративные финансы,0.95,"Новость сообщает о требовании государства к компании выплатить крупную сумму за использование инфраструктуры, что относится к корпоративным финансовым обязательствам.",0,q90-q100
71,6374a963-09af-4d33-a1c6-23b13557c129,5,"Фирменной звезды Mercedes-Benz больше не будет — производитель эмблем для немецких автомобилей сообщил о банкротстве. Компания Gerhardi Kunststofftechnik GmbH, пережившая вторжение Наполеона, Великую депрессию и две мировые войны, не смогла справиться с санкциями Китая.

🔵 Bloomberg",0.7577885878099305,True,Корпоративные финансы,0.95,"Новость сообщает о банкротстве компании, что является событием корпоративных финансов, при этом упоминает санкции как причину.",0,q90-q100
72,475c9443-aeed-41c1-8e8f-c2384683953a,2,"#TATN 
⛽️ Татнефть может стать компанией с самой низкой дивдоходностью в нефтяном секторе по итогам 1П2024

— Татнефть: 6.2%
— Роснефть: >6.5%*
— Газпром Нефть:  >7%*
— Лукойл: >7.5%*

* прогнозируемый дивиденд",0.7093996767850806,True,Корпоративные финансы,0.96,"Новость содержит конкретные финансовые показатели компаний (дивидендную доходность), что относится к корпоративным финансам.",0,q90-q100
73,57e87966-cf36-4893-8dc4-6896b65e5f8b,18,"Почта России начала массово распродавать свое имущество, чтобы возместить убытки. Госкомпания выставила на торги более 60 объектов недвижимости по всей России общей стоимостью 5,8 млрд рублей. Это офисные помещения, склады и гаражи. В 2022 году Почта России получила рекордный убыток — 30,4 млрд рублей, в 2023 — 7,2 млрд рублей.

🤑 The Экономист",0.7405859048776268,True,Корпоративные финансы,0.95,"Новость описывает финансовые убытки и продажу активов государственной компании, что относится к корпоративным финансам.",0,q90-q100
74,dc9371d4-8c94-484b-85a6-b3303deab10a,6,"Forbes публикует третий ежегодный рейтинг крупнейших компаний России по объему инвестиций. Инвестиции группы «Газпром» в 2023 году выросли на 10% и превысили 2,5 трлн рублей — в результате компания с большим отрывом от других вновь заняла первое место в рейтинге Forbes. Суммарные капитальные вложения 70 компаний — участников списка выросли на 25%, до 12,06 трлн рублей, по итогам 2023 года",0.658132004745351,True,Корпоративные финансы,0.95,"Новость содержит конкретные данные о капитальных вложениях компаний, что является существенным экономическим сигналом в сфере корпоративных финансов.",0,q90-q100
75,0249412d-5b84-42e5-9d54-0c72df0f53d1,6,"«Россети» предложили запустить льготную ипотечную программу для специалистов из электроэнергетической сферы младше 40 лет, «как, например, в IT-отрасли», или компенсировать им процентную ставку по ипотеке. Это позволит привлекать кадры в отрасль, а также повысит ее престиж, отметили в компании",0.6183210354497236,True,Корпоративные финансы,0.93,"Новость описывает корпоративную инициативу по льготной ипотеке и компенсации процентных ставок, что относится к корпоративным финансовым мерам.",1,q75-q90
76,8b0047f4-9249-40b3-a3ec-5e723e66424c,2,"©️ ИДЕЯ ©️
⭐️ Полюс ⭐️
Тикер: PLZL
Цель: 18000 руб. (+25%)
Срок: до конца года
Текущая цена: 14440 руб.

Мозговой Центр Сигналов открывает идею по акциям Полюс Золото. 

Факторы, которые могут стать триггером для роста акций:

1. Рекомендация СД выплатить дивиденды. Сегодня состоится СД Полюса на котором будет рассматриваться вопрос о выплате дивидендов. Мозговой Центр Сигнал ожидает, что Полюс может рекомендовать 1200+ рублей на акцию, что эквивалентно 8% дивидендой доходности. 

Выплата дивидендов — важное событие, которое может стать в целом катализатором для переоценки Полюса рынком: последние раз компания платила дивиденд в 2021 году, рынок при этом не ждал дивиденды, ссылаясь на долговую нагрузку и реализацию проекта «Сухой Лог».

2. Апдейт по Сухому Логу. Вместе с релизом о собрании СД по дивидендам компания заявила, что планирует в ближайшее время дать обновленный график реализации проекта. Это может также позитивно сказать на акциях Полюса, так как Сухой Лог в перспективе должен увеличить практически в 2 раза добычу золота компании.

3. Позитивный фон. Цены на золото продолжают обновлять исторические в максимумы.

#Идея  #PLZL
Дисклеймер @cbrstocks",0.6374655190023379,True,Корпоративные финансы,0.95,"Новость посвящена рекомендациям по выплате дивидендов и проекту компании, что относится к корпоративным финансам, а также к движению акций.",1,q75-q90
77,50842cd5-7cd5-47d3-8bbd-16ce826ccd43,4,"Газпром стоит дешевле, чем производитель Лабубу. Крупнейшая газовая компания России оценивается в $38 млрд, а Popmart — в $41 млрд. @bankrollo",0.63879138972343,True,Корпоративные финансы,0.95,"Новость сообщает о рыночной оценке крупных компаний, что относится к корпоративным финансам.",1,q75-q90
78,4f873eed-604f-4e9e-a908-0ad35eb55548,2,"#HEAD
Акционеры МКПАО ""Хэдхантер"" утвердили выплату спецдивиденда в 907 руб./акция
Акционеры МКПАО ""Хэдхантер"" на внеочередном собрании утвердили решение о выплате спецдивиденда в размере 907 рублей на акцию, сообщила компания.

HEAD 4313.0₽

👉Полная новость

Замечено Шпионом РЦБ.
Подключить: @StockSpy_bot",0.61919108969756,True,Корпоративные финансы,0.96,"Новость сообщает о решении акционеров выплатить специальный дивиденд, что относится к корпоративным финансовым мероприятиям.",1,q75-q90
79,fc00fd7b-d0d4-482a-9647-c72b9daa8317,1,"Крупнейший производитель цемента в России, компания «ЦЕМРОС», объявил о временном переходе на четырехдневную рабочую неделю. 

Данное решение коснется сотрудников управляющей компании и всех заводов холдинга с 1 октября 2025 года. Причиной такого шага стало продолжающееся падение спроса на цементную продукцию на внутреннем рынке, а также рост доли импортного цемента, что оказывает негативное влияние на производственные показатели компании.",0.5976807808973947,True,Корпоративные финансы,0.8,"Новость описывает стратегическое решение крупного производителя цемента, обусловленное падением спроса и ростом импорта, что относится к корпоративным финансовым вопросам.",1,q75-q90
80,d1bb12d5-4f33-4531-bba0-096d5056aef0,3,"Силовики задержали сотрудника филиала Россельхозбанка в Орловской области, который превысил должностные полномочия. 

Он с помощью подчиненных перевел 2,4 млн евро по фиктивному внешнеторговому контракту в адрес компании, зарегистрированной в Сингапуре. 

Банку причинен ущерб в почти 170 млн рублей (по курсу ЦБ на момент перевода), возбуждено уголовное дело, следственные мероприятия продолжаются, сообщили в ФСБ.",0.5083315772661972,True,Корпоративные финансы,0.93,"Новость описывает финансовый ущерб банку из‑за мошеннического перевода средств, что относится к корпоративным финансам.",2,q50-q75
81,db2e74c1-fefa-4333-823c-6e0a527e87a0,2,"#MTLR
🪨 Мечел в 2025г может сократить отгрузку угля на 25% — гендиректор

Мечел не ждет дальнейшего снижения цен на уголь, в  III-IV кварталах ситуация должна улучшиться

Мечел в рамках господдержки получил рассрочку выплаты долга по налогам на 13 млрд руб. — финдиректор

Капзатраты Мечела на этот год составят 9.4 млрд руб., из них на поддержание основной деятельности - 7.8 млрд руб. — гендиректор

Мечел обсуждает продажу активов, в первую очередь энергетических — гендиректор

Мечел изучает продажу Кузбассэнергосбыта и Южно-Кузбасской ГРЭС",0.5445796517820038,True,Корпоративные финансы,0.96,"Новость описывает финансовые решения Mechel: сокращение отгрузок, рассрочку долга, капитальные затраты и планируемую продажу активов, что относится к корпоративным финансам.",2,q50-q75
82,c5725981-5b6c-4270-95de-6152954c1b3a,4,«Детский мир» расширит ассортимент магазинов на фоне низкой рождаемости в стране. @bankrollo,0.5455063717840675,True,Корпоративные финансы,0.73,"Новость описывает план компании «Детский мир» расширить ассортимент, что относится к корпоративным финансовым решениям, несмотря на отсутствие детальных цифр.",2,q50-q75
83,767ebac4-a577-462f-889c-2efeba335907,6,"Чешуя и хвост: почему аквакультура не справляется с потребностью России в лососях

У аквакультурного бизнеса внушительная рентабельность и хорошие перспективы в России: при росте доходов населения и запуске новых производств за 10 лет производство может вырасти в полтора раза. 

Пока же мощности существующих компаний удовлетворяют немногим более половины спроса, а существующие в отрасли риски отпугивают инвесторов. 

Forbes разбирался, что мешает российской аквакультуре и какие претензии к этому бизнесу есть у населения северных регионов

📸: Лососевые фермы в Баренцевом море. (Фото Максима Стулов / Ведомости / ТАСС)",0.5250187046464247,True,Корпоративные финансы,0.95,"Новость описывает рентабельность, инвестиционные риски и перспективы роста аквакультурного бизнеса, что относится к корпоративным финансовым аспектам.",2,q50-q75
84,923a51f6-816f-4ee2-a4d2-9da73f4aabc2,18,"Коптевский районный суд Москвы удовлетворил исковые требования АО «Российский Сельскохозяйственный банк» (Россельхозбанк) к бывшему владельцу банка «Югра» Алексею Хотину о взыскании задолженности по кредитным договорам на сумму более 14 млрд руб.

Так, суд постановил взыскать с бизнесмена 14 млрд 162 млн 208 тыс. 900 руб. Также он обязан заплатить госпошлину в 60 тыс. руб.

Против Хотина было возбуждено несколько уголовных дел о растрате — на 7,5 млрд, 283 млрд и 23,6 млрд руб. В феврале 2021 года дело о растрате на 23,6 млрд руб. путем выдачи в 2014–2017 годах заведомо невозвратных кредитов подконтрольным Хотину юрлицам направили в суд. В марте этого года Хотина приговорили к девяти годам колонии. А уже в ноябре бывший владелец «Югры» сообщил о намерении отправиться на военную операцию и попросил Мосгорсуд на заседании апелляционной инстанции в этом помочь.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.4315414687025746,True,Корпоративные финансы,0.95,"Новость описывает судебный иск банка о взыскании крупной задолженности по кредитным договорам, что относится к корпоративным финансовым вопросам.",3,q25-q50
85,9990e1eb-db84-4712-a676-b6b7aa537b79,6,"ИИ-стартап Илона Маска xAI привлек $10 млрд за счет размещения долговых бумаг и инвестиций в акционерный капитал, пишет Reuters. 

Кроме того, компания ведет переговоры о привлечении около $20 млрд в акционерный капитал, что может повысить оценку xAI более чем до $120 млрд, отмечает агентство. Некоторые инвесторы оценивают стоимость стартапа вплоть до $200 млрд.

В одном из недавних выпусков «Форбсов» мы обсудили с экспертами, как Илону Маску удается воплощать свои безумные фантазии и получать миллиарды долларов. Видео смотрите по ссылке",0.4576036901363896,True,Корпоративные финансы,0.95,"Новость описывает привлечение крупного финансирования стартапа через долговые бумаги и акционерный капитал, что относится к корпоративным финансам.",3,q25-q50
86,b3800c21-b1c7-4bcd-8668-523172551e96,4,"Ozon предложил акционерам перенести холдинговую компанию в Россию, в Калининградский САР на острове Октябрьский. Редомициляция может начаться после того, как ее одобрят акционеры компании — они проголосуют по этому вопросу 27 декабря. Процесс может занять до 12 месяцев с учётом практики других эмитентов, сменивших зарубежную юрисдикцию на российскую. В результате инвесторы на Мосбирже автоматически получат бумаги российской компании, а те, кто  когда-то покупал Ozon на Нью-Йоркской бирже, — конвертировать расписки через брокера или депозитарий и вернуть бумаге ликвидность. Компания обещает, что каких-либо ограничений для инвесторов по участию в обмене не будет — ни по юрисдикции держателей, ни по сроку покупки бумаг. @bankrollo",0.4597546827294666,True,Корпоративные финансы,0.96,"Новость описывает корпоративное решение Ozon о редомицилировании и конвертации ценных бумаг, что напрямую относится к корпоративным финансам.",3,q25-q50
87,b56c83f8-e5fa-4b30-8ad7-1fd518933db3,6,"Этой осенью круизные компании в два раза увеличили число рейсов на осень — и не прогадали: затянувшееся во многих регионах лето способствует росту продаж. Загрузка на рейсах в сентябре-октябре 2024-го примерно на 5% больше, чем в прошлом году. 

«В прошлом году у нас было 50 000 пассажиров в России, а в этом — уже 60 000» , — рассказывает Денис Крейцберг, генеральный директор маркетплейса «Круиз.Онлайн». По словам Андрея Михайловского, генерального директора компании «Инфофлот», осенью 2024-го круизные компании в два раза увеличили число рейсов на осень. «Обычно с 1 сентября загрузка теплоходов падает, ведь самые активные туристы, родители с детьми, путешествуют в основном летом, — уточняет он. — Но в этом году это падение компенсировалось за счет хорошей погоды в сентябре: те, кто выбирал между разными видами отдыха, решили поплыть в круиз осенью, и загрузка этой осенью на 5% выше, чем в прошлом  году».  

В целом туристический пассажиропоток по рекам и озерам России вырос на 20%, но вскоре рост может замедлиться из-за дефицита флота и ограниченности маршрутов. 

Как теплый сентябрь увеличил доходы круизных компаний — рассказываем на сайте

📸: Дмитрий Рогулин / ТАСС",0.4718376225517445,True,Корпоративные финансы,0.93,"Новость описывает рост количества рейсов и пассажиропотока у круизных компаний, а также увеличение их доходов, что относится к финансовым результатам компаний.",3,q25-q50
