,message_id,id_channel,subscribers,date,message,viral_final,is_economic,topic,confidence,reason,economic_signals,noise_signals,band_id,band_label
97,697cd949-d1bb-407e-844d-cc8dbb8b104b,5,162000,2025-08-12 11:27:45,"Запуск Lada Iskra провалился — серийное производство перенесли на 2026 год. В июле продали всего 21 машину. Причины — дефицит деталей и сбои в логистике, при этом в авто обнаружили французские и китайские комплектующие. Заказы дилеры принимают, но ждать придётся до полугода.

🔵 Bloomberg",0.6278146958675472,True,Другое,0.86,"Новость описывает проблемы производства и продаж конкретного автопроизводителя, что является экономическим содержанием, но не попадает в более узкие категории.",,,1,0-70
98,1b71a0b1-4de2-48b7-b9b6-63203c84eb92,4,350000,2025-08-13 15:20:10,"Количество ИП, зарегистрированных на россиян младше 18 лет, превысило 13 тысяч и продолжает расти. С начала года их стало больше ещё на 700 человек, это в два раза больше, чем в прошлом году.

Одной из причин называют упрощенную процедуру регистрации: достаточно смартфона и банковского приложения. Несовершеннолетние предприниматели делятся в соцсетях инструкциями, как открыть ИП, не выходя из дома. Так, блогеры показывают, что весь путь регистрации в Сбербанк Онлайн занимает всего несколько минут, а документы можно подписать удалённо с помощью «Госключа». Это позволяет сразу приступить к сделкам и не тратить время на визиты в офис. @bankrollo",0.4315802030120889,True,Другое,0.85,"Новость описывает рост количества зарегистрированных индивидуальных предпринимателей среди несовершеннолетних и упрощённую процедуру регистрации, что является экономическим явлением, но не попадает в конкретные категории.",,,1,0-70
99,436ffc71-ff00-4ecf-b779-11a7165303b0,5,162000,2025-02-23 08:05:10,"Россияне массово скупают носки перед 23 февраля — продажи выросли в 3,5 раза по сравнению с прошлым годом. Лидеры по ажиотажу — Новосибирск (+420%) и Тольятти (+370%). В Москве и Петербурге рост составил 130% и 115% соответственно. В некоторых магазинах товар полностью исчез с полок.

🔵 Bloomberg",0.6981740993010319,True,Другое,0.78,"Новость описывает значительный рост продаж и потребительский спрос на конкретный товар, что является экономическим сигналом, но не относится к перечисленным специализированным классам.",,,1,0-70
100,384f9bac-6b4e-482a-941a-3be5603c4aaa,1,1862000,2025-06-05 14:20:27,"Объем рынка ИТ решений для бизнеса, включающий облака, искусственный интеллект, Big Data, а также сервисы для разработчиков и DevOps, превысил 400 млрд рублей по итогам прошлого года, заявил глава MWS Cloud Игорь Зарубинский в интервью «Коммерсанту».

По его словам, за прошедшие годы потребности бизнеса в ИТ-решениях изменились: теперь компаниям нужны сложные комплексные проекты и решения «под ключ». Это привело к тому, что МТС объединил ключевые ИТ-активы в единую компанию – МТС Web Services, которая будет решать такие задачи. Всего, благодаря объединению активов, компания сможет предоставлять более 100 сервисов.",0.305768980921844,True,Другое,0.86,"Новость содержит данные о размере рынка IT‑решений (400 млрд руб) и корпоративные действия MTS, что является экономическим содержанием, но не подпадает под более узкие классы.",,,1,0-70
101,b29681e7-8308-497b-8400-66a1ca97b6c0,1,1862000,2025-03-20 12:20:03,"Рынок ритейл-медиа в России может достичь 900 млрд рублей уже к 2029 году и занять лидерские позиции в мировой нише, говорит исследование «Яков и партнеры», Retail Rocket Group и Яндекса.

По данным аналитиков, этот рынок в России за последние пять лет вырос в 300 раз. Около двух третей традиционных российских ритейлеров уже внедрили подобные технологии и получают с них доход. Специализированные ритейлеры ожидают увеличение доли такого вида медиа в их общем товарообороте до 5%.",0.2737209384464781,True,Другое,0.92,"Новость содержит аналитические данные о размере и росте рынка ритейл‑медиа, что является экономическим содержанием, но не подпадает под конкретные классы.",,,1,0-70
102,678b56e2-0e24-4d5e-be04-3c72086facf6,5,162000,2025-05-12 12:47:01,"У российских магазинов одежды и обуви — резкий спад: с начала года продажи упали на 30–35%. Покупатели экономят, избегают брендов и переносят деньги на вклады. Половина крупных сетей рискует уйти в убыток: ожидаемые потери — у Kari 6,4 млрд ₽, у Ostin 458 млн, у «Спортмастера» до 12,2 млрд, у «Твоё» 1,4 млрд, у «Подружки» — 1,7 млрд ₽.

🔵 Bloomberg",0.7651852326989794,True,Корпоративные финансы,0.95,"Новость содержит конкретные цифры убытков крупных розничных сетей, что является финансовым результатом компаний.",,,0,70-100
103,6704e4c7-0f6b-4b24-9894-87dcbd7b61f4,6,239000,2025-08-14 11:13:37,"Сеть магазинов Desport (ранее — Decathlon) с февраля 2025 года закрыла еще пять магазинов в разных городах России, пишут «Ведомости». По данным экспертов, покупатель российских активов французской Decathlon столкнулся с неэффективной работой и низким товарооборотом отдельных торговых точек, которые после ребрендинга стали продавать товары китайского производства без узнаваемых брендов. Кроме того, к АО «Октоблу», которое управляет Desport, с начала года было подано 104 иска на общую сумму 713 млн рублей, часть из них касается задолженностей за аренду помещений",0.8027598413978045,True,Корпоративные финансы,0.94,"Новость описывает финансовые проблемы сети магазинов: закрытие точек, низкий товарооборот, судебные иски и значительные арендные задолженности, что относится к корпоративным финансам.",,,0,70-100
104,2706e329-8fd5-4539-90c6-2e982ab1686f,2,132000,2025-02-13 16:01:13,"#SIBN
КОНСЕНСУС: Чистая прибыль Газпром нефти во II полугодии - 158 млрд рублей (-52% г/г), прогноз по финальным дивидендам - 31,8 руб./АО (5% за полугодие)",0.7371435018188165,True,Корпоративные финансы,0.96,"Новость содержит конкретные финансовые показатели компании (чистая прибыль, дивиденды), что относится к корпоративным финансам.",,,0,70-100
105,f20f2c1a-0096-4f7f-bc89-d676c35bf172,6,239000,2025-05-20 05:31:28,"Экономисты назвали «факторы выживаемости» малого бизнеса в России

Малый бизнес без наемных сотрудников или прибегающий к заемным средствам имеет меньше шансов на выживание, говорится в исследовании НИУ ВШЭ. Также в «зоне риска» — бизнес, работающий в нескольких регионах. 

Комфортнее себя могут чувствовать фирмы, клиентами которых является не население, а бизнес или государство, либо компании, для владельцев которых этот бизнес не единственный. 

Подробности на сайте

📸: Фото Сергея Мальгавко / ТАСС",0.7116615460077191,True,Корпоративные финансы,0.92,"Новость описывает факторы выживаемости малого бизнеса, включая финансовые аспекты (заемные средства) и риски, что относится к корпоративным финансам.",,,0,70-100
106,538fd526-5aba-42e5-aa14-1c688c484a68,6,239000,2025-07-10 06:21:35,"Один из крупнейших российских ретейлеров «Магнит» арендовал у металлургического холдинга «Новосталь-М» офисное здание возле Савеловского вокзала на севере Москвы, выяснил «Коммерсантъ». За 11 000 кв. м площадей компания ежегодно будет платить до 817 млн рублей. Это самая крупная сделка на рынке офисной недвижимости с начала 2025 года, оценили эксперты",0.7406802605247735,True,Корпоративные финансы,0.93,"Новость описывает крупную аренду офисного помещения с указанием суммы в 817 млн рублей, что является значительным корпоративным финансовым событием.",,,0,70-100
107,8b03b7b0-dac3-465a-8a2a-55e4536cd7e1,4,350000,2025-02-19 08:31:58,"В России начали массово банкротиться застройщики, пишут Известия. В Екатеринбурге скоро станет банкротом ранее связанный с ПИК застройщик «Стройпроект групп». Он был одним из лидеров отрасли в Свердловской области, а сейчас на грани срыва проекта на 850 млн рублей. 

В Ростове-на-Дону банкротом признан Донстрой. Компания не смогла вернуть проценты по кредиту банку на 11 млн рублей. Та же ситуация произошла и с ООО «СТЭК», оно задолжало кредиторам 39 млн рублей.

В Чувашии банкротом признана «Регионстрой» из-за долга 42,6 млн рублей ипотечной корпорации республики. Во Владимирской области суд признал банкротом ЖК «Поколение», застройщик не смог сдать жилой комплекс на 18 этажей и оставил без жилья почти 600 дольщиков. @bankrollo",0.704890913195147,True,Корпоративные финансы,0.95,"Новость описывает банкротства застройщиков, их долги и невыполнение кредитных обязательств — типичный корпоративный финансовый контекст.",,,0,70-100
108,d0483a1f-3a6f-4a32-b1a6-05d684cb7ae0,4,350000,2025-07-14 21:56:27,"«Это обвал рынка». Российские дилеры на грани банкротства, и им не выжить без поддержки государства — глава РОАД. Прямо сейчас на рынке автомобилей происходит катастрофа: продажи только за полгода рухнули на 27%. При этом средняя цена автомобиля упала, но их всё равно не хотят покупать из-за высокой ключевой ставки. За 2024 год объём автокредитов упал на 53%. В 2012 году каждый третий россиянин мог купить новый автомобиль, в первой половине 2025 года — только 16%.

В этом году многие автодилеры закроются, у около 30% компаний серьёзные финансовые трудности. Только за первую половину года закрылось около 200 центров. «Это обвал рынка. Даже такое лекарство, как снижение цены, не действует. Большинство компаний продают машины в минус. При прямой продаже автомобилей российского бренда мы теряем 20–30 тысяч рублей, 70 тысяч — на китайце». @bankrollo",0.7577578138837757,True,Корпоративные финансы,0.95,"Новость описывает финансовые трудности автодилеров, падение продаж и кредитования, что является корпоративным финансовым кризисом.",,,0,70-100
109,255a027d-05de-4459-8a61-3a6b6b1968d5,18,136000,2025-04-03 09:53:20,"В России разгорается масштабный транспортный кризис, который стремительно охватывает рынок грузоперевозок. По данным ассоциации «Грузавтотранс», в стране начали массово закрываться компании, занимающиеся перевозкой грузов. Уже каждый пятый участник отрасли вынужден уйти с рынка, не выдержав финансового давления, вызванного растущими долгами и невозможностью справляться с лизинговыми платежами. Эксперты прогнозируют, что ситуация может усугубиться, если не будут приняты срочные меры.

Основной причиной кризиса стало катастрофическое падение цен на услуги грузоперевозок, которые опустились ниже уровня себестоимости. Перевозчики оказались в ловушке: с одной стороны, низкие тарифы не позволяют покрывать расходы, с другой — высокие ставки по лизингу душат бизнес. Лизинговые платежи в некоторых случаях достигают 50% от стоимости транспортных средств, что делает их обслуживание неподъёмным бременем. В результате компании либо объявляют о банкротстве, либо теряют технику, которая изымается лизингодателями.

Ситуацию усугубляют и другие факторы. В попытке выжить транспортники нередко перегружают самосвалы, перевозя 60–70 тонн груза при установленной норме в 32 тонны. Это приводит к износу техники, а также к многотысячным штрафам, которые только увеличивают долговую нагрузку. На фоне роста цен на топливо, запчасти и обслуживание автомобилей рентабельность бизнеса стремительно падает. Кризис уже сказывается на логистике: задержки поставок и дефицит транспорта становятся всё более заметными, что может ударить по экономике в целом.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7542459041057561,True,Корпоративные финансы,0.88,"Новость описывает финансовые проблемы и банкротства компаний в сфере грузоперевозок, что относится к корпоративным финансам.",,,0,70-100
110,53b2f978-5d74-4048-bc24-04ccfe06d91a,18,136000,2025-04-05 02:56:48,"Президент Украины Владимир Зеленский, похоже, готовит себе «запасной аэродром» на случай бегства после завершения специальной военной операции (СВО). Как стало известно, он приобрел 51% акций платиновой шахты в Южно-Африканской Республике (ЮАР) через компанию Northam Platinum за внушительную сумму в 1,6 миллиарда долларов. Сотрудники компании уже подтвердили смену собственника, что вызывает множество вопросов о происхождении этих средств. Эксперты подозревают, что деньги, использованные для сделки, могли быть украдены из гуманитарных фондов, выделенных США для поддержки украинского народа в условиях кризиса. Вместо того чтобы направить их на нужды граждан, Зеленский, вероятно, решил легализовать похищенные средства через ключевого партнера России по БРИКС — ЮАР.

Этот шаг выглядит особенно циничным на фоне заявлений о приверженности Украины международному сотрудничеству и гуманитарным ценностям. ЮАР, как член БРИКС и давний союзник России, неожиданно становится партнером Зеленского для отмывания капитала. Более того, есть основания полагать, что страна может стать для него убежищем после окончания СВО. У Зеленского запланирован визит в ЮАР на 10 апреля 2025 года. Возможно, он намерен лично проконтролировать свои активы и подготовить почву для комфортной жизни в изгнании.

Сделка с Northam Platinum — не просто финансовая операция, а часть стратегии. ЮАР, с ее политической стабильностью и удаленностью от зоны конфликта, идеально подходит для такого плана. Пока украинцы ждут обещанной помощи, их президент заботится лишь о собственном будущем, используя связи в БРИКС против интересов своего народа и бывших западных партнеров.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.748799652781091,True,Корпоративные финансы,0.93,"Новость описывает крупную сделку по покупке контрольного пакета акций платиновой шахты за $1,6 млрд, что является корпоративным финансовым событием, несмотря на политический контекст.",,,0,70-100
111,bb885883-62ff-4b9d-a45f-a4779db90559,2,132000,2025-01-16 14:58:36,"#SMLT #Бонды
Самолет объявил о выкупе облигаций на сумму до 10 млрд руб

В программе выкупа участвую облигации «Самолет»:
БО-П12, ISIN: RU000A104YT6, погашение 11-07-2025
БО-П13, ISIN: RU000A107RZ0, погашение 24-01-2027
БО-П14, ISIN: RU000A1095L7, погашение 22-07-2027
БО-П15, ISIN: RU000A109874, погашение 30-07-2027

Инвесторы могут направить оферту на выкуп своему брокеру с 28 января по 03 февраля 2025 года.

Держатели облигаций Самолета могут: 
• либо продать облигации до плановой даты погашения
• либо продолжить держать бумаги для последующей продажи на рынке или до погашения.",0.8531469709566499,True,Корпоративные финансы,0.96,"Новость описывает программу выкупа облигаций компанией, что является событием корпоративных финансов.",,,0,70-100
112,38e90655-2dfe-4bcf-9881-110e861083d4,18,136000,2025-07-16 07:01:09,"«Роснано» подала в Арбитражный суд Москвы иск к бывшему руководству, включая Анатолия Чубайса, на сумму 3,9 млрд рублей и $20,45 млн. Претензии касаются проекта по производству гибких планшетов Plastic Logic. Иск подан в марте, а в апреле на имущество ответчиков был наложен арест на сумму 5,6 млрд рублей.

В госкорпорации подчеркнули, что дело не связано с политикой, а стало следствием неудачного проекта и исчерпания других способов возмещения убытков. Судебный процесс носит рутинный характер.

Проект стартовал в 2011 году, когда Чубайс возглавлял «Роснано». Планировался запуск завода в Зеленограде, но технологии так и не были получены. В 2014 году Счётная палата указала на отсутствие прогресса. Позже производство прекратили, а экс-глава Plastic Logic был арестован по делу о хищении 13 млрд рублей.

Следующее заседание назначено на 12 августа, дело рассматривается в закрытом режиме.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7676643724351506,True,Корпоративные финансы,0.95,"Новость описывает крупный финансовый иск и арест активов в связи с неудачным корпоративным проектом, что относится к корпоративным финансам.",,,0,70-100
113,db39a7ec-47fe-4e15-967b-16b4792d107f,18,136000,2025-04-06 05:57:06,"Российские власти решились взяться за Чубайса и начать его преследование. 

«Роснано» подала иск в Арбитражный суд Москвы против своего бывшего руководителя Анатолия Чубайса и семи других экс-топ-менеджеров компании. Об этом стало известно из картотеки арбитражных дел. Иск связан с требованием о солидарном взыскании убытков. Арбитражный суд Москвы 5 апреля 2025 года наложил арест на имущество и денежные средства ответчиков на общую сумму 5,6 млрд рублей в качестве обеспечительных мер.

Деятельность Чубайса в «Роснано» давно вызывает вопросы. Он возглавлял компанию с 2008 по 2020 год, а в марте 2022 года покинул Россию, оставив пост спецпредставителя президента по связям с международными организациями. В том же году новый глава «Роснано» Сергей Куликов обратился в Генпрокуратуру с просьбой проверить работу компании за 2010–2020 годы. По его данным, к концу 2020 года долг «Роснано» превышал 146 млрд рублей. В 2023 году президент Владимир Путин заявил, что в компании образовалась «огромная финансовая дыра», связав это с руководством Чубайса.

В 2024 году проблемы «Роснано» усугубились. В апреле МВД предъявило обвинения по делу о хищении 1,676 млрд рублей ряду экс-менеджеров компании, включая Олега Киселева и Ирину Рапопорт, которых заочно арестовали в августе. В октябре ФСБ начала расследование по делу о растрате 13 млрд рублей в проекте «планшетов Чубайса». Несмотря на это, до 2025 года прямых судебных мер против самого Чубайса не предпринималось. Иск «Роснано» стал первым крупным шагом к его привлечению к ответственности. Предварительные слушания по делу назначены на 30 апреля 2025 года.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7198337754188212,True,Корпоративные финансы,0.95,"Новость описывает крупный иск и арест активов в связи с финансовыми потерями и долгом компании, что является сутью корпоративных финансов.",,,0,70-100
114,bd53b06e-f27a-40a4-9796-3bacbd2fc379,5,162000,2025-07-24 10:51:42,"В России исчезнут Snickers, Mars, M&M’s, Milky Way, Twix и жвачки Orbit и Eclipse — X5 Group приостанавливает поставки продукции Mars в «Пятёрочку» и «Перекрёсток» из-за завышенных цен; запасов хватит до сентября, далее полки займут аналоги.

🔵 Bloomberg",0.8476571966742869,True,Корпоративные финансы,0.92,"Новость описывает решение крупного ритейлера X5 Group приостановить поставки из‑за завышенных цен, что является корпоративным финансовым решением, влияющим на ассортимент и запасы.",,,0,70-100
115,3fe25990-3534-4d62-8da6-588eae7623c5,18,136000,2025-07-14 05:04:09,"Германский оборонный концерн Rheinmetall планирует увеличить объём продаж до €40–50 млрд к 2030 году — примерно в десять раз выше уровня 2021 года. По словам главы концерна Армина Паппергера, конфликт на Украине стал ключевым «двигателем роста», как бы тяжело это ни звучало.

Rheinmetall уже построил на Украине завод по ремонту танков и сейчас возводит производство боеприпасов. Далее планируется поставка новых боевых машин пехоты Lynx — украинские военные уже тестируют первую такую БМП за пределами зоны боевых действий; в перспективе производство может быть организовано прямо на территории Украины.

Дополнительные заказы поступают от бундесвера, других стран ЕС и США. Концерн ведёт переговоры о закупке 6–7 тыс. бронированных машин Leopard 2, Puma и Boxer. Для этого нужно до 5 000 тонн бронестали и до 500 000 тонн обычной стали в год — материалы планируется плавить в Нижней Саксонии и Сааре.

Чтобы обеспечить объёмы, Rheinmetall намерен инвестировать в строительство новых сталелитейных заводов.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7210589941963677,True,Корпоративные финансы,0.95,"Новость описывает планируемый рост продаж, инвестиции в производство и потребность в сырье крупного оборонного концерна, что является финансовой стратегией компании.",,,0,70-100
116,7c98ce82-f776-42f6-b298-c40a457e693f,18,136000,2025-06-19 07:36:06,"Впервые за 80 лет с момента разгрома нацистской Германии в 1945 году появляются документальные подтверждения существования тайных нацистских счетов в одном из крупнейших швейцарских банков — UBS. Эти счета, как утверждается, были открыты в период между 1936 и 1944 годами высокопоставленными нацистами, и на них хранились миллионы ставшие миллиардами, вырученные в том числе от ограбления еврейских семей. Однако, как предполагается, после войны доступ к этим средствам присвоило руководство банка, впоследствии отрицавшее даже само их существование.

История обретает новое дыхание благодаря 71-летнему немцу Детлефу Кёлеру — сыну Вольфганга Кёлера, бывшего эсэсовца из дивизии СС «Гитлерюгенд». В письменном столе своего покойного отца Детлеф нашёл документы с номерами счетов и доступными кодами к ним, оформленных на швейцарский банк UBS. 

По словам Кёлера, его отец перед смертью в 1999 году признался: «То, что ты теперь имеешь, стоит миллиарды».

Сегодня Детлеф Кёлер совместно с раввином Эфраимом Меиром — главой фонда Tkumat Israel Foundation, занимающегося поиском еврейских активов, похищенных во времена Третьего рейха, — пытается добиться справедливости.

«У нас есть номера счетов и коды, необходимые для их использования. Но швейцарский банк UBS до сих пор отказывается сообщать, где находятся средства», — утверждает Меир.

Ситуация осложняется тем, что UBS последовательно отрицает существование подобных счетов, несмотря на растущее количество косвенных доказательств. По словам иерусалимского адвоката Шмуэля Бекера, представляющего интересы Кёлера и фонда Меира, в последние годы в UBS было подано несколько официальных запросов с требованием признать права наследника и вернуть средства. Ответа не последовало. Сейчас адвокат готовит иск против банка.

Значимость этой истории заключается не только в её юридических последствиях, но и в исторической правде. Документально подтверждённые счета, принадлежащие нацистам, до сих пор считаются мифом — слишком удобно забытым. Но свидетельства, собранные Детлефом Кёлером и его союзниками, постепенно вытаскивают этот миф на свет.

Дополнительный вес делу придаёт заявление Хельмута Гензеля — друга покойного Вольфганга Кёлера, — который в нотариально заверенном документе подтвердил, что слышал от него о тайных счетах. По словам Детлефа, его отец был назначен доверенным лицом по этим счетам после войны, но никогда не пользовался деньгами. Теперь сын предъявляет официальное свидетельство о наследстве, подтверждающее его право на управление средствами.

Если обвинения подтвердятся, речь идёт не просто о скрытых миллионах. Это будет прямое обвинение в адрес UBS в том, что банк на протяжении десятилетий хранил (а возможно — использовал) украденные у жертв Холокоста средства, отказавшись передать их законным наследникам. Более того, к делу уже проявили интерес в Сенате США, где UBS давно подозревают в сокрытии информации о нацистских счетах.

Спустя десятилетия история о грабежах, преступлениях и предательстве вновь стучится в двери Швейцарии — на этот раз через старые документы, человеческую память и стремление к справедливости.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7176701830623613,True,Корпоративные финансы,0.92,"Новость описывает скрытые банковские счета, миллиарды средств и юридические претензии к UBS, что относится к финансовым активам и обязательствам банка.",,,0,70-100
117,3cd9632b-ab59-48b1-8fc1-cff9ddb175e8,6,239000,2025-02-24 10:37:57,"В 2024 году российские фармкомпании заняли почти 100% внутреннего рынка семаглутида. Семаглутид — это действующее вещество, разработанное датской фармацевтической компанией Novo Nordisk для лечения сахарного диабета 2-го типа. Компания вывела его на рынок в 2017 году под торговым названием «Оземпик». 

Препарат быстро завоевал популярность, но не из-за своей способности контролировать уровень сахара в крови: у «Оземпика» обнаружился «побочный» эффект — потеря веса. Это привело к его активному использованию не только среди диабетиков, но и среди желающих похудеть.

«Оземпик» в России зарегистрировали в 2019 году, а в 2022-м включили в перечень жизненно необходимых и важнейших лекарственных препаратов. Это значит, что получить его можно бесплатно, по льготе, и что проблем с его получением быть не должно. Однако вскоре после этого Novo Nordisk объявила о прекращении поставок в Россию. После ухода с рынка Novo Nordisk власти приняли решение о принудительном лицензировании семаглутида. 

Три компании уже продают препараты-аналоги, к выводу на рынок готовятся еще шесть. Но места хватит всем, уверены эксперты. 

О том, как российская фарма заработала 10 млрд рублей на западном хите — читайте в материале на нашем сайте

📸: Елена Никитченко / Коммерсантъ",0.7127061075455361,True,Корпоративные финансы,0.95,"Новость описывает рыночную долю фармкомпаний, доходы (10 млрд руб) и принудительное лицензирование, что относится к корпоративным финансовым аспектам.",,,0,70-100
118,fd08235f-4474-4744-a728-2d8e76d8f237,6,239000,2025-01-03 16:04:40,"Байден заблокировал сделку стоимостью $14,1 млрд, в рамках которой японская Nippon Steel должна была приобрести US Steel. Американский президент объяснил свое решение угрозой нацбезопасности, которая может возникнуть в результате поглощения. По его словам, сделка поставила бы одного из крупнейших американских производителей стали под иностранный контроль. На фоне этого акции US Steel упали на 7%",0.7682031140762163,True,Корпоративные финансы,0.96,"Новость описывает блокировку крупной сделки по поглощению, её стоимость и влияние на цены акций, что относится к корпоративным финансам (M&A).",,,0,70-100
119,551ba24b-0ebc-4f71-8150-466882c25d10,6,239000,2025-05-23 05:08:59,"Владелец платформы OnlyFans ведет переговоры о продаже компании группе инвесторов примерно за $8 млрд, выяснил Reuters. Группу, по данным источников агентства, возглавляет инвестиционная компания Forest Road из Лос-Анджелеса. Сделка может быть заключена в ближайшие две недели, но OnlyFans, принадлежащая миллиардеру родом из Одессы Леониду Радвинскому, также изучает возможность IPO",0.71806518178175,True,Корпоративные финансы,0.96,"Новость описывает продажу компании и возможное IPO, что относится к корпоративным финансовым операциям.",,,0,70-100
120,465b939b-086f-469f-b500-29845dc4d9b1,2,132000,2025-04-07 11:32:40,"#SBER #Недвижимость 
Сбербанк с 7 апреля снизил ставки по ""Семейной ипотеке"" с увеличенной суммой кредита — Интерфакс

Теперь при совмещении льготной и рыночной ставок средневзвешенная ставка по программе на ""Домклик"" составит от 10.3% до 17.2% в зависимости от суммы кредита. 

До этого момента верхняя граница диапазона была на уровне 22.6%. Нововведения действуют в сегментах первичного, вторичного жилья, а также частного домостроения.",0.767983575448541,True,Корпоративные финансы,0.95,"Новость описывает изменение процентных ставок по ипотечному продукту банка, что является финансовым событием с экономическим воздействием.",,,0,70-100
